Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780922532,50,,Aggregated,33.500000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,888,0,1500,1407.6412532004695,331.52270800019323,1685.7618750000256,139.91216216216216
1780922533,50,,Aggregated,33.700000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,920,0,1500,1411.3376928521827,331.52270800019323,1685.7618750000256,139.91304347826087
1780922534,50,,Aggregated,33.200000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,954,0,1500,1415.707610285117,331.52270800019323,1685.7618750000256,139.91090146750525
1780922535,50,,Aggregated,33.600000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,987,0,1500,1419.7353795217798,331.52270800019323,1685.7618750000256,139.91084093211754
1780922536,50,,Aggregated,33.100000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1018,0,1500,1423.6439507229888,331.52270800019323,1685.7618750000256,139.9106090373281
1780922537,50,,Aggregated,33.200000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1050,0,1500,1427.6860623409611,331.52270800019323,1685.7618750000256,139.9104761904762
1780922538,50,,Aggregated,32.700000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1083,0,1500,1431.1740516666698,331.52270800019323,1685.7618750000256,139.90858725761774
1780922539,50,,Aggregated,32.800000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1114,0,1500,1434.736449877924,331.52270800019323,1685.7618750000256,139.90754039497307
1780922540,50,,Aggregated,32.600000,0.000000,1500,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1148,0,1500,1438.5739619599306,331.52270800019323,1685.7618750000256,139.9102787456446
1780922541,50,,Aggregated,32.500000,0.000000,1500,1500,1500,1600,1600,1600,1600,1600,1700,1700,1700,1181,0,1500,1441.272267496188,331.52270800019323,1685.7618750000256,139.90855207451312
1780922542,50,,Aggregated,32.600000,0.000000,1500,1500,1500,1600,1600,1600,1600,1600,1700,1700,1700,1211,0,1500,1443.7019322469052,331.52270800019323,1734.0750410003238,139.9066886870355
1780922543,50,,Aggregated,32.300000,0.000000,1500,1500,1500,1600,1600,1600,1600,1600,1700,1700,1700,1243,0,1500,1446.7359469300077,331.52270800019323,1734.0750410003238,139.90748189863234
1780922544,50,,Aggregated,32.500000,0.000000,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1700,1276,0,1500,1450.0726604239737,331.52270800019323,1734.0750410003238,139.90987460815046
1780922545,50,,Aggregated,32.300000,0.000000,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1700,1308,0,1500,1452.56383275458,331.52270800019323,1734.0750410003238,139.90978593272172
1780922546,50,,Aggregated,32.100000,0.000000,1500,1500,1500,1600,1600,1600,1600,1700,1700,1700,1700,1339,0,1500,1455.4132866206064,331.52270800019323,1734.0750410003238,139.91038088125467
1780922547,50,,Aggregated,32.200000,0.000000,1500,1500,1600,1600,1600,1600,1600,1700,1700,1700,1700,1369,0,1500,1458.192243025563,331.52270800019323,1734.0750410003238,139.90869247626006
1780922548,50,,Aggregated,31.900000,0.000000,1500,1500,1600,1600,1600,1600,1700,1700,1700,1800,1800,1403,0,1500,1461.653966231645,331.52270800019323,1756.942166999579,139.9094796863863
1780922549,50,,Aggregated,32.200000,0.000000,1500,1500,1600,1600,1600,1600,1700,1700,1800,1800,1800,1436,0,1500,1464.810188748602,331.52270800019323,1772.9274590001296,139.90807799442896
1780922550,50,,Aggregated,32.000000,0.000000,1500,1500,1600,1600,1600,1600,1700,1700,1800,1800,1800,1464,0,1500,1467.2568095676172,331.52270800019323,1772.9274590001296,139.9071038251366
1780922551,50,,Aggregated,31.800000,0.000000,1500,1500,1600,1600,1600,1600,1700,1700,1800,1800,1800,1497,0,1500,1469.9819050888361,331.52270800019323,1772.9274590001296,139.9058116232465
1780922552,50,,Aggregated,31.800000,0.000000,1500,1500,1600,1600,1600,1600,1700,1700,1800,1800,1800,1529,0,1500,1472.4802343296192,331.52270800019323,1772.9274590001296,139.90516677567038
1780922553,50,,Aggregated,31.900000,0.000000,1500,1500,1600,1600,1600,1700,1700,1700,1800,1800,1800,1561,0,1500,1474.820971543232,331.52270800019323,1772.9274590001296,139.90582959641256
1780922554,50,,Aggregated,31.600000,0.000000,1500,1500,1600,1600,1600,1700,1700,1700,1800,1800,1800,1591,0,1500,1476.984343125698,331.52270800019323,1772.9274590001296,139.90383406662477
1780922555,50,,Aggregated,31.300000,0.000000,1500,1500,1600,1600,1600,1700,1700,1700,1800,1800,1800,1623,0,1500,1479.3043583092915,331.52270800019323,1772.9274590001296,139.90511398644486
1780922556,50,,Aggregated,31.600000,0.000000,1500,1500,1600,1600,1600,1700,1700,1700,1800,1800,1800,1655,0,1500,1481.2369880634321,331.52270800019323,1772.9274590001296,139.90392749244714
1780922557,50,,Aggregated,31.600000,0.000000,1500,1500,1600,1600,1600,1700,1700,1700,1800,1800,1800,1687,0,1500,1483.1535728844026,331.52270800019323,1772.9274590001296,139.90337877889746
1780922558,50,,Aggregated,31.800000,0.000000,1500,1600,1600,1600,1600,1700,1700,1700,1800,1800,1800,1717,0,1500,1485.2012764746557,331.52270800019323,1772.9274590001296,139.90390215492138
1780922559,50,,Aggregated,31.200000,0.000000,1500,1600,1600,1600,1600,1700,1700,1700,1800,1800,1800,1747,0,1500,1487.2656140280424,331.52270800019323,1772.9274590001296,139.9038351459645
1780922560,50,,Aggregated,31.400000,0.000000,1500,1600,1600,1600,1600,1700,1700,1700,1800,1800,1800,1782,0,1500,1489.5229144882103,331.52270800019323,1772.9274590001296,139.90347923681256
1780922561,50,,Aggregated,31.700000,0.000000,1500,1600,1600,1600,1600,1700,1700,1700,1800,1800,1800,1812,0,1500,1491.1444624006506,331.52270800019323,1772.9274590001296,139.90452538631345
